ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
134,1198,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-9348,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Chlortoluron,Chlorotoluron,9348,None,0.01,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
135,1207,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-6063,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Strontium-Sr,Strontium,6063,None,474.0,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
136,1216,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-8310,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Chrysene,Chrysene,8310,None,0.01,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
137,1225,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-0301,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,C - Org Filt,"Carbon, Organic, Dissolved as C :- {DOC}",301,None,0.30000000000000004,None,mg/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
138,1234,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3328,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,TetClEthene,Tetrachloroethylene :- {Perchloroethylene},3328,None,0.21,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
139,1243,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-0237,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Magnesium-Mg,Magnesium,237,None,39.6,None,mg/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
140,1252,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-9671,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Phenanthrene,Phenanthrene,9671,None,0.01,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
141,1261,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Zinc - as Zn,Zinc,6455,None,8.42,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
142,1270,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3086,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Carbofuran,Carbofuran,3086,None,0.005,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
143,1279,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-5562,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,o-Cresol,2-Methylphenol :- {o-Cresol},5562,None,0.02,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
144,1288,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-6064,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Lithium - Li,Lithium,6064,None,100.0,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
